frame_indexes,detected_coordinates,frog_id_kmm,frog_id_gmm,frog_id_dbscan
633,"(89.0, 422.0)",0,4,0
634,"(68.0, 441.0)",0,4,0
635,"(68.0, 423.0)",0,4,0
635,"(294.0, 422.0)",1,0,-1
636,"(1079.0, 381.0)",4,1,2
637,"(1079.0, 380.0)",4,1,2
638,"(1098.0, 381.0)",4,1,2
639,"(1098.0, 381.0)",4,1,2
640,"(1098.0, 381.0)",4,1,2
641,"(1079.0, 381.0)",4,1,2
642,"(439.0, 341.0)",1,3,1
642,"(89.0, 422.0)",0,4,0
643,"(438.0, 359.0)",1,3,1
644,"(438.0, 340.0)",1,3,1
645,"(438.0, 340.0)",1,3,1
646,"(150.0, 400.0)",0,0,0
647,"(150.0, 381.0)",0,0,0
648,"(151.0, 381.0)",0,0,0
649,"(1079.0, 380.0)",4,1,2
650,"(1098.0, 380.0)",4,1,2
651,"(1099.0, 380.0)",4,1,2
652,"(1098.0, 380.0)",4,1,2
653,"(213.0, 401.0)",0,0,0
654,"(192.0, 402.0)",0,0,0
655,"(252.0, 401.0)",0,0,0
656,"(275.0, 401.0)",0,0,-1
657,"(770.0, 345.0)",3,1,3
658,"(541.0, 340.0)",1,3,1
659,"(544.0, 359.0)",1,3,1
660,"(686.0, 525.0)",2,2,4
661,"(686.0, 524.0)",2,2,4
662,"(439.0, 340.0)",1,3,1
663,"(440.0, 340.0)",1,3,1
664,"(440.0, 340.0)",1,3,1
665,"(128.0, 421.0)",0,4,0
666,"(111.0, 421.0)",0,4,0
667,"(129.0, 402.0)",0,4,0
668,"(172.0, 401.0)",0,0,0
669,"(235.0, 382.0)",0,0,0
670,"(274.0, 383.0)",0,0,-1
671,"(273.0, 440.0)",0,0,-1
672,"(728.0, 505.0)",2,2,4
673,"(232.0, 463.0)",0,0,0
674,"(90.0, 443.0)",0,4,0
675,"(86.0, 443.0)",0,4,0
676,"(69.0, 422.0)",0,4,0
677,"(791.0, 340.0)",3,1,3
678,"(805.0, 340.0)",3,1,3
679,"(686.0, 506.0)",2,2,4
679,"(809.0, 359.0)",3,1,3
680,"(810.0, 359.0)",3,1,3
680,"(686.0, 505.0)",2,2,4
681,"(686.0, 524.0)",2,2,4
682,"(399.0, 360.0)",1,3,1
682,"(111.0, 384.0)",0,0,0
683,"(111.0, 397.0)",0,4,0
683,"(419.0, 342.0)",1,3,1
684,"(436.0, 340.0)",1,3,1
685,"(439.0, 341.0)",1,3,1
685,"(128.0, 399.0)",0,4,0
686,"(151.0, 381.0)",0,0,0
687,"(179.0, 382.0)",0,0,0
688,"(233.0, 397.0)",0,0,0
689,"(234.0, 421.0)",0,0,0
690,"(274.0, 442.0)",0,0,-1
691,"(295.0, 421.0)",1,0,-1
692,"(315.0, 401.0)",1,0,1
693,"(89.0, 442.0)",0,4,0
694,"(69.0, 442.0)",0,4,0
695,"(88.0, 422.0)",0,4,0
696,"(90.0, 407.0)",0,4,0
697,"(108.0, 421.0)",0,4,0
698,"(90.0, 402.0)",0,4,0
699,"(130.0, 421.0)",0,4,0
700,"(130.0, 422.0)",0,4,0
701,"(211.0, 422.0)",0,0,0
702,"(212.0, 422.0)",0,0,0
703,"(212.0, 402.0)",0,0,0
704,"(232.0, 401.0)",0,0,0
705,"(213.0, 402.0)",0,0,0
706,"(728.0, 504.0)",2,2,4
707,"(730.0, 504.0)",2,2,4
708,"(728.0, 504.0)",2,2,4
709,"(743.0, 505.0)",2,2,4
710,"(355.0, 360.0)",1,3,1
711,"(357.0, 359.0)",1,3,1
712,"(357.0, 359.0)",1,3,1
713,"(355.0, 360.0)",1,3,1
714,"(69.0, 420.0)",0,4,0
715,"(67.0, 422.0)",0,4,0
716,"(69.0, 423.0)",0,4,0
717,"(89.0, 421.0)",0,4,0
718,"(131.0, 401.0)",0,4,0
719,"(192.0, 380.0)",0,0,0
720,"(687.0, 504.0)",2,2,4
721,"(790.0, 360.0)",3,1,3
721,"(461.0, 359.0)",1,3,1
722,"(439.0, 341.0)",1,3,1
723,"(233.0, 423.0)",0,0,0
723,"(419.0, 357.0)",1,3,1
724,"(192.0, 402.0)",0,0,0
725,"(192.0, 422.0)",0,0,0
726,"(172.0, 422.0)",0,0,0
727,"(171.0, 441.0)",0,0,0
728,"(152.0, 443.0)",0,0,0
729,"(150.0, 443.0)",0,0,0
730,"(130.0, 441.0)",0,4,0
731,"(107.0, 421.0)",0,4,0
732,"(88.0, 421.0)",0,4,0
733,"(87.0, 422.0)",0,4,0
734,"(86.0, 423.0)",0,4,0
735,"(294.0, 360.0)",1,3,1
736,"(687.0, 523.0)",2,2,4
737,"(687.0, 523.0)",2,2,4
738,"(496.0, 302.0)",1,1,-1
739,"(496.0, 303.0)",1,1,-1
740,"(480.0, 340.0)",1,3,1
741,"(172.0, 401.0)",0,0,0
742,"(731.0, 503.0)",2,2,4
743,"(729.0, 504.0)",2,2,4
744,"(728.0, 504.0)",2,2,4
745,"(728.0, 504.0)",2,2,4
746,"(130.0, 420.0)",0,4,0
747,"(89.0, 402.0)",0,4,0
748,"(88.0, 421.0)",0,4,0
749,"(90.0, 422.0)",0,4,0
750,"(88.0, 422.0)",0,4,0
751,"(89.0, 423.0)",0,4,0
752,"(129.0, 442.0)",0,4,0
753,"(150.0, 442.0)",0,0,0
754,"(130.0, 442.0)",0,4,0
755,"(337.0, 361.0)",1,3,1
756,"(337.0, 360.0)",1,3,1
757,"(355.0, 360.0)",1,3,1
758,"(253.0, 462.0)",0,0,0
759,"(253.0, 463.0)",0,0,0
759,"(728.0, 504.0)",2,2,4
760,"(729.0, 504.0)",2,2,4
761,"(729.0, 505.0)",2,2,4
762,"(747.0, 505.0)",2,2,4
763,"(89.0, 421.0)",0,4,0
764,"(79.0, 422.0)",0,4,0
765,"(69.0, 422.0)",0,4,0
766,"(69.0, 422.0)",0,4,0
767,"(128.0, 421.0)",0,4,0
768,"(213.0, 401.0)",0,0,0
769,"(274.0, 382.0)",0,0,-1
770,"(253.0, 422.0)",0,0,0
771,"(230.0, 443.0)",0,0,0
772,"(212.0, 442.0)",0,0,0
773,"(130.0, 423.0)",0,4,0
774,"(107.0, 422.0)",0,4,0
775,"(90.0, 422.0)",0,4,0
776,"(88.0, 423.0)",0,4,0
777,"(109.0, 423.0)",0,4,0
778,"(128.0, 422.0)",0,4,0
779,"(747.0, 505.0)",2,2,4
780,"(747.0, 505.0)",2,2,4
781,"(109.0, 402.0)",0,4,0
782,"(90.0, 401.0)",0,4,0
783,"(68.0, 401.0)",0,4,0
784,"(69.0, 422.0)",0,4,0
785,"(90.0, 431.0)",0,4,0
786,"(91.0, 442.0)",0,4,0
787,"(109.0, 442.0)",0,4,0
788,"(192.0, 442.0)",0,0,0
789,"(212.0, 461.0)",0,0,0
789,"(352.0, 360.0)",1,3,1
790,"(317.0, 361.0)",1,3,1
791,"(317.0, 360.0)",1,3,1
792,"(687.0, 525.0)",2,2,4
793,"(105.0, 419.0)",0,4,0
794,"(126.0, 419.0)",0,4,0
795,"(90.0, 422.0)",0,4,0
796,"(88.0, 423.0)",0,4,0
797,"(89.0, 422.0)",0,4,0
798,"(88.0, 440.0)",0,4,0
799,"(69.0, 423.0)",0,4,0
800,"(69.0, 422.0)",0,4,0
801,"(89.0, 423.0)",0,4,0
802,"(88.0, 442.0)",0,4,0
803,"(89.0, 442.0)",0,4,0
804,"(131.0, 443.0)",0,4,0
805,"(193.0, 463.0)",0,0,0
806,"(213.0, 463.0)",0,0,0
807,"(214.0, 463.0)",0,0,0
808,"(215.0, 463.0)",0,0,0
809,"(461.0, 359.0)",1,3,1
810,"(481.0, 340.0)",1,3,1
811,"(479.0, 341.0)",1,3,1
812,"(480.0, 340.0)",1,3,1
813,"(726.0, 505.0)",2,2,4
814,"(110.0, 421.0)",0,4,0
815,"(109.0, 421.0)",0,4,0
816,"(109.0, 422.0)",0,4,0
817,"(89.0, 422.0)",0,4,0
818,"(87.0, 424.0)",0,4,0
819,"(89.0, 423.0)",0,4,0
820,"(109.0, 422.0)",0,4,0
821,"(295.0, 380.0)",1,0,1
822,"(419.0, 359.0)",1,3,1
823,"(439.0, 340.0)",1,3,1
824,"(434.0, 340.0)",1,3,1
825,"(213.0, 463.0)",0,0,0
825,"(438.0, 340.0)",1,3,1
826,"(687.0, 524.0)",2,2,4
826,"(193.0, 442.0)",0,0,0
827,"(687.0, 525.0)",2,2,4
828,"(440.0, 341.0)",1,3,1
829,"(440.0, 341.0)",1,3,1
830,"(441.0, 341.0)",1,3,1
831,"(109.0, 421.0)",0,4,0
832,"(87.0, 422.0)",0,4,0
833,"(69.0, 422.0)",0,4,0
834,"(86.0, 441.0)",0,4,0
835,"(69.0, 422.0)",0,4,0
836,"(88.0, 421.0)",0,4,0
837,"(105.0, 421.0)",0,4,0
838,"(109.0, 421.0)",0,4,0
839,"(130.0, 421.0)",0,4,0
840,"(110.0, 422.0)",0,4,0
841,"(110.0, 442.0)",0,4,0
842,"(149.0, 443.0)",0,0,0
843,"(150.0, 443.0)",0,0,0
844,"(192.0, 462.0)",0,0,0
845,"(481.0, 345.0)",1,3,1
846,"(461.0, 359.0)",1,3,1
847,"(91.0, 402.0)",0,4,0
848,"(69.0, 421.0)",0,4,0
849,"(69.0, 422.0)",0,4,0
850,"(89.0, 423.0)",0,4,0
851,"(728.0, 504.0)",2,2,4
852,"(729.0, 505.0)",2,2,4
853,"(729.0, 505.0)",2,2,4
853,"(358.0, 359.0)",1,3,1
854,"(398.0, 359.0)",1,3,1
855,"(419.0, 341.0)",1,3,1
856,"(356.0, 359.0)",1,3,1
857,"(129.0, 422.0)",0,4,0
858,"(109.0, 422.0)",0,4,0
859,"(150.0, 422.0)",0,0,0
860,"(151.0, 422.0)",0,0,0
861,"(129.0, 421.0)",0,4,0
862,"(128.0, 422.0)",0,4,0
863,"(91.0, 402.0)",0,4,0
864,"(89.0, 401.0)",0,4,0
865,"(90.0, 401.0)",0,4,0
866,"(70.0, 422.0)",0,4,0
867,"(69.0, 423.0)",0,4,0
868,"(68.0, 422.0)",0,4,0
869,"(69.0, 422.0)",0,4,0
870,"(234.0, 442.0)",0,0,0
871,"(295.0, 381.0)",1,0,1
872,"(396.0, 359.0)",1,3,1
872,"(728.0, 504.0)",2,2,4
873,"(727.0, 505.0)",2,2,4
874,"(728.0, 505.0)",2,2,4
875,"(747.0, 505.0)",2,2,4
876,"(729.0, 505.0)",2,2,4
877,"(190.0, 380.0)",0,0,0
878,"(150.0, 401.0)",0,0,0
879,"(131.0, 421.0)",0,4,0
880,"(130.0, 422.0)",0,4,0
881,"(132.0, 443.0)",0,4,0
882,"(128.0, 443.0)",0,4,0
883,"(104.0, 441.0)",0,4,0
884,"(89.0, 438.0)",0,4,0
885,"(89.0, 441.0)",0,4,0
886,"(89.0, 441.0)",0,4,0
887,"(89.0, 441.0)",0,4,0
888,"(108.0, 441.0)",0,4,0
889,"(440.0, 340.0)",1,3,1
890,"(440.0, 340.0)",1,3,1
891,"(439.0, 340.0)",1,3,1
892,"(746.0, 505.0)",2,2,4
893,"(746.0, 505.0)",2,2,4
894,"(731.0, 505.0)",2,2,4
894,"(339.0, 359.0)",1,3,1
895,"(213.0, 380.0)",0,0,0
896,"(149.0, 381.0)",0,0,0
897,"(125.0, 382.0)",0,0,0
898,"(90.0, 400.0)",0,4,0
899,"(105.0, 401.0)",0,4,0
900,"(89.0, 415.0)",0,4,0
901,"(87.0, 402.0)",0,4,0
902,"(439.0, 340.0)",1,3,1
903,"(439.0, 340.0)",1,3,1
904,"(130.0, 441.0)",0,4,0
905,"(130.0, 441.0)",0,4,0
906,"(90.0, 422.0)",0,4,0
907,"(111.0, 440.0)",0,4,0
908,"(128.0, 442.0)",0,4,0
909,"(151.0, 443.0)",0,0,0
910,"(150.0, 442.0)",0,0,0
911,"(130.0, 422.0)",0,4,0
912,"(728.0, 503.0)",2,2,4
913,"(739.0, 504.0)",2,2,4
914,"(728.0, 504.0)",2,2,4
915,"(728.0, 504.0)",2,2,4
916,"(378.0, 340.0)",1,3,1
917,"(399.0, 340.0)",1,3,1
918,"(109.0, 401.0)",0,4,0
919,"(109.0, 402.0)",0,4,0
920,"(91.0, 402.0)",0,4,0
921,"(89.0, 421.0)",0,4,0
922,"(440.0, 340.0)",1,3,1
923,"(440.0, 340.0)",1,3,1
924,"(440.0, 340.0)",1,3,1
925,"(111.0, 422.0)",0,4,0
926,"(109.0, 422.0)",0,4,0
927,"(90.0, 423.0)",0,4,0
928,"(109.0, 422.0)",0,4,0
929,"(128.0, 441.0)",0,4,0
930,"(123.0, 422.0)",0,4,0
931,"(112.0, 422.0)",0,4,0
932,"(130.0, 442.0)",0,4,0
933,"(151.0, 443.0)",0,0,0
934,"(171.0, 444.0)",0,0,0
935,"(397.0, 340.0)",1,3,1
936,"(378.0, 340.0)",1,3,1
937,"(172.0, 401.0)",0,0,0
938,"(376.0, 340.0)",1,3,1
939,"(396.0, 340.0)",1,3,1
940,"(110.0, 401.0)",0,4,0
940,"(419.0, 339.0)",1,3,1
941,"(108.0, 402.0)",0,4,0
942,"(109.0, 421.0)",0,4,0
943,"(108.0, 402.0)",0,4,0
944,"(131.0, 421.0)",0,4,0
945,"(130.0, 419.0)",0,4,0
946,"(131.0, 422.0)",0,4,0
947,"(131.0, 421.0)",0,4,0
948,"(107.0, 402.0)",0,4,0
949,"(355.0, 340.0)",1,3,1
949,"(91.0, 401.0)",0,4,0
950,"(1138.0, 525.0)",5,6,-1
951,"(102.0, 402.0)",0,4,0
952,"(108.0, 422.0)",0,4,0
953,"(129.0, 422.0)",0,4,0
954,"(150.0, 440.0)",0,0,0
955,"(130.0, 424.0)",0,4,0
956,"(132.0, 422.0)",0,4,0
957,"(131.0, 422.0)",0,4,0
958,"(130.0, 420.0)",0,4,0
959,"(434.0, 340.0)",1,3,1
960,"(439.0, 340.0)",1,3,1
961,"(441.0, 341.0)",1,3,1
962,"(172.0, 401.0)",0,0,0
962,"(439.0, 341.0)",1,3,1
963,"(232.0, 382.0)",0,0,0
964,"(232.0, 381.0)",0,0,0
965,"(169.0, 420.0)",0,0,0
966,"(89.0, 422.0)",0,4,0
967,"(68.0, 422.0)",0,4,0
968,"(83.0, 422.0)",0,4,0
969,"(91.0, 421.0)",0,4,0
970,"(85.0, 381.0)",0,0,0
971,"(110.0, 381.0)",0,0,0
972,"(109.0, 401.0)",0,4,0
973,"(108.0, 419.0)",0,4,0
974,"(110.0, 421.0)",0,4,0
975,"(110.0, 422.0)",0,4,0
976,"(110.0, 421.0)",0,4,0
977,"(110.0, 421.0)",0,4,0
978,"(110.0, 421.0)",0,4,0
979,"(110.0, 421.0)",0,4,0
980,"(111.0, 403.0)",0,4,0
981,"(128.0, 401.0)",0,4,0
982,"(110.0, 402.0)",0,4,0
983,"(109.0, 406.0)",0,4,0
984,"(91.0, 419.0)",0,4,0
985,"(69.0, 405.0)",0,4,0
986,"(355.0, 340.0)",1,3,1
987,"(1014.0, 360.0)",4,1,2
988,"(377.0, 340.0)",1,3,1
989,"(379.0, 340.0)",1,3,1
990,"(419.0, 340.0)",1,3,1
991,"(416.0, 340.0)",1,3,1
992,"(418.0, 340.0)",1,3,1
993,"(418.0, 340.0)",1,3,1
994,"(111.0, 420.0)",0,4,0
995,"(100.0, 422.0)",0,4,0
996,"(70.0, 422.0)",0,4,0
997,"(87.0, 422.0)",0,4,0
998,"(90.0, 421.0)",0,4,0
999,"(110.0, 421.0)",0,4,0
1000,"(171.0, 401.0)",0,0,0
1001,"(192.0, 381.0)",0,0,0
1002,"(460.0, 348.0)",1,3,1
1002,"(193.0, 381.0)",0,0,0
1003,"(213.0, 393.0)",0,0,0
1004,"(214.0, 399.0)",0,0,0
1005,"(130.0, 400.0)",0,4,0
1006,"(104.0, 400.0)",0,4,0
1007,"(89.0, 402.0)",0,4,0
1008,"(88.0, 402.0)",0,4,0
1009,"(90.0, 402.0)",0,4,0
1010,"(439.0, 340.0)",1,3,1
1011,"(440.0, 340.0)",1,3,1
1012,"(128.0, 423.0)",0,4,0
1013,"(89.0, 422.0)",0,4,0
1014,"(88.0, 422.0)",0,4,0
1015,"(88.0, 422.0)",0,4,0
1016,"(88.0, 422.0)",0,4,0
1017,"(107.0, 402.0)",0,4,0
1018,"(109.0, 403.0)",0,4,0
1019,"(151.0, 401.0)",0,0,0
1020,"(439.0, 354.0)",1,3,1
1021,"(1157.0, 525.0)",5,6,-1
1022,"(1139.0, 525.0)",5,6,-1
1023,"(233.0, 401.0)",0,0,0
1023,"(398.0, 359.0)",1,3,1
1024,"(1155.0, 525.0)",5,6,-1
1025,"(1139.0, 525.0)",5,6,-1
1026,"(145.0, 381.0)",0,0,0
1026,"(376.0, 359.0)",1,3,1
1027,"(1140.0, 525.0)",5,6,-1
1028,"(1139.0, 525.0)",5,6,-1
1029,"(69.0, 413.0)",0,4,0
1030,"(68.0, 421.0)",0,4,0
1031,"(68.0, 421.0)",0,4,0
1032,"(69.0, 422.0)",0,4,0
1033,"(88.0, 422.0)",0,4,0
1034,"(69.0, 421.0)",0,4,0
1035,"(130.0, 401.0)",0,4,0
1036,"(144.0, 401.0)",0,0,0
1037,"(130.0, 400.0)",0,4,0
1038,"(129.0, 402.0)",0,4,0
1039,"(113.0, 421.0)",0,4,0
1039,"(419.0, 359.0)",1,3,1
1040,"(130.0, 423.0)",0,4,0
1041,"(130.0, 427.0)",0,4,0
1042,"(130.0, 422.0)",0,4,0
1043,"(150.0, 421.0)",0,0,0
1044,"(170.0, 402.0)",0,0,0
1045,"(109.0, 401.0)",0,4,0
1046,"(89.0, 402.0)",0,4,0
1047,"(87.0, 402.0)",0,4,0
1048,"(69.0, 421.0)",0,4,0
1049,"(68.0, 422.0)",0,4,0
1050,"(69.0, 421.0)",0,4,0
1051,"(399.0, 341.0)",1,3,1
1051,"(108.0, 402.0)",0,4,0
1052,"(131.0, 418.0)",0,4,0
1053,"(151.0, 422.0)",0,0,0
1054,"(171.0, 420.0)",0,0,0
1055,"(173.0, 402.0)",0,0,0
1056,"(206.0, 361.0)",0,0,0
1057,"(213.0, 362.0)",0,0,0
1058,"(379.0, 359.0)",1,3,1
1059,"(399.0, 359.0)",1,3,1
1060,"(398.0, 359.0)",1,3,1
1061,"(89.0, 401.0)",0,4,0
1061,"(399.0, 346.0)",1,3,1
1062,"(88.0, 402.0)",0,4,0
1063,"(88.0, 402.0)",0,4,0
1064,"(69.0, 418.0)",0,4,0
1065,"(88.0, 402.0)",0,4,0
1066,"(129.0, 401.0)",0,4,0
1067,"(399.0, 345.0)",1,3,1
1068,"(398.0, 357.0)",1,3,1
1069,"(397.0, 359.0)",1,3,1
1070,"(108.0, 421.0)",0,4,0
1071,"(108.0, 421.0)",0,4,0
1072,"(109.0, 421.0)",0,4,0
1073,"(111.0, 419.0)",0,4,0
1074,"(128.0, 421.0)",0,4,0
1075,"(111.0, 421.0)",0,4,0
1076,"(129.0, 422.0)",0,4,0
1077,"(129.0, 422.0)",0,4,0
1078,"(88.0, 421.0)",0,4,0
1079,"(70.0, 421.0)",0,4,0
1080,"(69.0, 422.0)",0,4,0
1081,"(69.0, 422.0)",0,4,0
1082,"(69.0, 422.0)",0,4,0
1083,"(87.0, 406.0)",0,4,0
1084,"(110.0, 402.0)",0,4,0
1085,"(131.0, 402.0)",0,4,0
1086,"(129.0, 381.0)",0,0,0
1087,"(110.0, 380.0)",0,0,0
1088,"(378.0, 353.0)",1,3,1
1089,"(379.0, 360.0)",1,3,1
1090,"(377.0, 341.0)",1,3,1
1091,"(397.0, 359.0)",1,3,1
1092,"(164.0, 381.0)",0,0,0
1093,"(139.0, 402.0)",0,0,0
1094,"(108.0, 421.0)",0,4,0
1095,"(70.0, 422.0)",0,4,0
1096,"(69.0, 422.0)",0,4,0
1097,"(69.0, 422.0)",0,4,0
1098,"(68.0, 422.0)",0,4,0
1099,"(89.0, 421.0)",0,4,0
1100,"(398.0, 340.0)",1,3,1
1101,"(378.0, 359.0)",1,3,1
1102,"(336.0, 357.0)",1,3,1
1103,"(234.0, 442.0)",0,0,0
1104,"(234.0, 442.0)",0,0,0
1105,"(233.0, 442.0)",0,0,0
1106,"(1118.0, 525.0)",5,6,-1
1106,"(131.0, 402.0)",0,4,0
1107,"(729.0, 464.0)",2,2,4
1108,"(729.0, 504.0)",2,2,4
1109,"(728.0, 503.0)",2,2,4
1110,"(728.0, 504.0)",2,2,4
1111,"(729.0, 504.0)",2,2,4
1112,"(109.0, 402.0)",0,4,0
1113,"(89.0, 422.0)",0,4,0
1114,"(70.0, 421.0)",0,4,0
1115,"(88.0, 422.0)",0,4,0
1116,"(1159.0, 525.0)",5,6,-1
1117,"(89.0, 422.0)",0,4,0
1117,"(1147.0, 525.0)",5,6,-1
1118,"(94.0, 421.0)",0,4,0
1119,"(1152.0, 525.0)",5,6,-1
1120,"(89.0, 422.0)",0,4,0
1121,"(89.0, 422.0)",0,4,0
1122,"(88.0, 423.0)",0,4,0
1123,"(109.0, 423.0)",0,4,0
1124,"(70.0, 423.0)",0,4,0
1125,"(1140.0, 525.0)",5,6,-1
1126,"(728.0, 504.0)",2,2,4
1127,"(728.0, 504.0)",2,2,4
1128,"(728.0, 504.0)",2,2,4
1129,"(728.0, 504.0)",2,2,4
1130,"(88.0, 422.0)",0,4,0
1131,"(88.0, 442.0)",0,4,0
1132,"(84.0, 422.0)",0,4,0
1133,"(70.0, 422.0)",0,4,0
1134,"(93.0, 402.0)",0,4,0
1135,"(397.0, 341.0)",1,3,1
1136,"(398.0, 355.0)",1,3,1
1137,"(399.0, 358.0)",1,3,1
1138,"(417.0, 341.0)",1,3,1
1139,"(418.0, 358.0)",1,3,1
1140,"(419.0, 359.0)",1,3,1
1141,"(728.0, 503.0)",2,2,4
1142,"(729.0, 503.0)",2,2,4
1143,"(745.0, 504.0)",2,2,4
1144,"(747.0, 504.0)",2,2,4
1145,"(747.0, 504.0)",2,2,4
1146,"(748.0, 482.0)",2,2,4
1147,"(88.0, 402.0)",0,4,0
1148,"(67.0, 422.0)",0,4,0
1149,"(69.0, 422.0)",0,4,0
1150,"(65.0, 422.0)",0,4,0
1151,"(67.0, 422.0)",0,4,0
1152,"(89.0, 422.0)",0,4,0
1153,"(356.0, 346.0)",1,3,1
1154,"(728.0, 484.0)",2,2,4
1155,"(728.0, 504.0)",2,2,4
1156,"(731.0, 504.0)",2,2,4
1157,"(728.0, 504.0)",2,2,4
1158,"(728.0, 504.0)",2,2,4
1159,"(418.0, 358.0)",1,3,1
1160,"(419.0, 359.0)",1,3,1
1161,"(401.0, 360.0)",1,3,1
1162,"(273.0, 360.0)",0,0,-1
1163,"(831.0, 360.0)",3,1,-1
1164,"(817.0, 360.0)",3,1,3
1165,"(69.0, 422.0)",0,4,0
1166,"(69.0, 423.0)",0,4,0
1167,"(69.0, 422.0)",0,4,0
1168,"(748.0, 484.0)",2,2,4
1169,"(728.0, 504.0)",2,2,4
1170,"(728.0, 504.0)",2,2,4
1171,"(746.0, 504.0)",2,2,4
1172,"(747.0, 484.0)",2,2,4
1173,"(337.0, 357.0)",1,3,1
1174,"(334.0, 359.0)",1,3,1
1175,"(336.0, 358.0)",1,3,1
1176,"(397.0, 360.0)",1,3,1
1177,"(410.0, 359.0)",1,3,1
1178,"(418.0, 359.0)",1,3,1
1179,"(438.0, 340.0)",1,3,1
1180,"(415.0, 359.0)",1,3,1
1181,"(726.0, 504.0)",2,2,4
1182,"(708.0, 504.0)",2,2,4
1183,"(708.0, 504.0)",2,2,4
1184,"(721.0, 504.0)",2,2,4
1185,"(727.0, 504.0)",2,2,4
1186,"(69.0, 422.0)",0,4,0
1187,"(69.0, 422.0)",0,4,0
1188,"(88.0, 422.0)",0,4,0
1189,"(561.0, 359.0)",1,3,1
1190,"(543.0, 359.0)",1,3,1
1191,"(397.0, 360.0)",1,3,1
1191,"(789.0, 360.0)",3,1,3
1192,"(336.0, 360.0)",1,3,1
1193,"(318.0, 359.0)",1,3,1
1194,"(377.0, 359.0)",1,3,1
1195,"(743.0, 485.0)",2,2,4
1195,"(397.0, 359.0)",1,3,1
1196,"(728.0, 503.0)",2,2,4
1197,"(728.0, 503.0)",2,2,4
1198,"(729.0, 505.0)",2,2,4
1199,"(729.0, 504.0)",2,2,4
1200,"(85.0, 422.0)",0,4,0
1201,"(67.0, 422.0)",0,4,0
1202,"(68.0, 422.0)",0,4,0
1203,"(70.0, 410.0)",0,4,0
1204,"(810.0, 360.0)",3,1,3
1205,"(804.0, 360.0)",3,1,3
1206,"(788.0, 359.0)",3,1,3
1207,"(749.0, 360.0)",3,1,3
1208,"(707.0, 484.0)",2,2,4
1208,"(316.0, 360.0)",1,3,1
1209,"(708.0, 504.0)",2,2,4
1210,"(714.0, 504.0)",2,2,4
1211,"(709.0, 504.0)",2,2,4
1212,"(727.0, 504.0)",2,2,4
1213,"(418.0, 358.0)",1,3,1
1214,"(69.0, 402.0)",0,4,0
1215,"(69.0, 421.0)",0,4,0
1216,"(70.0, 422.0)",0,4,0
1217,"(70.0, 422.0)",0,4,0
1218,"(768.0, 359.0)",3,1,3
1219,"(767.0, 360.0)",3,1,3
1220,"(769.0, 360.0)",3,1,3
1221,"(1139.0, 524.0)",5,6,-1
1222,"(747.0, 464.0)",2,2,4
1223,"(747.0, 485.0)",2,2,4
1224,"(728.0, 504.0)",2,2,4
1225,"(737.0, 504.0)",2,2,4
1226,"(729.0, 504.0)",2,2,4
1227,"(1140.0, 523.0)",5,6,-1
1228,"(1141.0, 505.0)",5,6,-1
1229,"(69.0, 421.0)",0,4,0
1230,"(1145.0, 525.0)",5,6,-1
1231,"(1159.0, 524.0)",5,6,-1
1231,"(68.0, 401.0)",0,4,0
1232,"(69.0, 402.0)",0,4,0
1233,"(1140.0, 505.0)",5,6,-1
1234,"(69.0, 421.0)",0,4,0
1235,"(69.0, 421.0)",0,4,0
1236,"(1140.0, 521.0)",5,6,-1
1237,"(727.0, 483.0)",2,2,4
1238,"(729.0, 465.0)",2,2,4
1239,"(748.0, 462.0)",2,2,4
1240,"(728.0, 483.0)",2,2,4
1241,"(728.0, 483.0)",2,2,4
1242,"(501.0, 344.0)",1,3,1
1243,"(500.0, 358.0)",1,3,1
1244,"(481.0, 357.0)",1,3,1
